ts,Ether_dst,Ether_src,IP_src,IP_dst,pck_size,Ether_type,LLC_dsap,LLC_ssap,LLC_ctrl,EAPOL_version,EAPOL_type,EAPOL_len,IP_version,IP_ihl,IP_tos,IP_len,IP_flags,IP_Z,IP_MF,IP_id,IP_chksum,IP_DF,IP_frag,IP_ttl,IP_proto,IP_options,ICMP_type,ICMP_code,ICMP_chksum,ICMP_id,ICMP_seq,ICMP_ts_ori,ICMP_ts_rx,ICMP_ts_tx,ICMP_ptr,ICMP_reserved,ICMP_length,ICMP_nexthopmtu,ICMP_unused,TCP_seq,TCP_ack,TCP_dataofs,TCP_reserved,TCP_flags,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,TCP_chksum,TCP_urgptr,TCP_options,UDP_len,UDP_chksum,DHCP_options,BOOTP_op,BOOTP_htype,BOOTP_hlen,BOOTP_hops,BOOTP_xid,BOOTP_secs,BOOTP_flags,BOOTP_sname,BOOTP_file,BOOTP_options,DNS_length,DNS_id,DNS_qr,DNS_opcode,DNS_aa,DNS_tc,DNS_rd,DNS_ra,DNS_z,DNS_ad,DNS_cd,DNS_rcode,DNS_qdcount,DNS_ancount,DNS_nscount,DNS_arcount,sport_class,dport_class,sport23,dport23,sport_bare,dport_bare,TCP_sport,TCP_dport,UDP_sport,UDP_dport,payload_bytes,entropy,WS_src,WS_dst,Protocol,dst_IP_diversity,dst_port_diversity,src_IP_diversity,IP_add_count,Label
1559705663.634624,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.7.99.199,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,42817,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,5,0,9,0,0,1,0,1,0,0,0,0,42830,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,8561,19604,8561,0,0,4,2.0,192.168.0.24,111.7.99.199,4.0,2103,1858,1,2114,Benign
1559705663.634697,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.207.158.213,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,27499,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4237,5,0,9,0,0,1,0,1,0,0,0,0,31047,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2563,19604,2563,0,0,0,0.0,192.168.0.24,111.207.158.213,4.0,2104,1859,1,2115,Benign
1559705663.634774,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.150.155.41,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,28496,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,5,0,9,0,0,1,0,1,0,0,0,0,31978,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5085,19604,5085,0,0,0,0.0,192.168.0.24,111.150.155.41,4.0,2105,1860,1,2116,Benign
1559705663.634864,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.179.56.23,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,53829,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,5,0,9,0,0,1,0,1,0,0,0,0,60657,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2347,19604,2347,0,0,0,0.0,192.168.0.24,111.179.56.23,4.0,2106,1861,1,2117,Benign
1559705663.634943,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.218.43.110,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,57031,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6650,5,0,9,0,0,1,0,1,0,0,0,0,59433,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,1296,19604,1296,0,0,0,0.0,192.168.0.24,111.218.43.110,4.0,2107,1862,1,2118,Benign
1559705663.635023,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.172.34.194,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,59297,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3999,5,0,9,0,0,1,0,1,0,0,0,0,63008,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2638,19604,2638,0,0,0,0.0,192.168.0.24,111.172.34.194,4.0,2108,1863,1,2119,Benign
1559705663.657696,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.204.120.141,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,53685,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7438,0,5,0,2,0,1,0,0,0,0,0,0,6316,30701,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3213,19604,3213,19604,0,0,0,0.0,111.204.120.141,192.168.0.24,4.0,1,1,2084,4,SYN-Flooding
1559705663.658673,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.204.120.141,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,37302,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7439,5,0,9,0,0,1,0,1,0,0,0,0,36998,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,3213,19604,3213,0,0,0,0.0,192.168.0.24,111.204.120.141,4.0,2109,1864,1,2120,Benign
1559705663.659047,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.239.147.142,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,46737,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3618,0,5,0,2,0,1,0,0,0,0,0,0,3317,31681,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2104,19604,2104,19604,0,0,0,0.0,111.239.147.142,192.168.0.24,4.0,1,1,2085,4,SYN-Flooding
1559705663.659126,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.90.5.155,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,17690,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4696,0,5,0,2,0,1,0,0,0,0,0,0,7758,61212,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3542,19604,3542,19604,0,0,0,0.0,111.90.5.155,192.168.0.24,4.0,1,1,2086,4,SYN-Flooding
1559705663.659751,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.239.147.142,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,30354,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619,5,0,9,0,0,1,0,1,0,0,0,0,34979,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2104,19604,2104,0,0,0,0.0,192.168.0.24,111.239.147.142,4.0,2110,1865,1,2121,Benign
1559705663.660111,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.90.5.155,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,1307,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4697,5,0,9,0,0,1,0,1,0,0,0,0,3416,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,3542,19604,3542,0,0,0,0.0,192.168.0.24,111.90.5.155,4.0,2111,1866,1,2122,Benign
1559705663.666856,a8:2b:b9:d6:5d:9c,88:36:6c:d7:1c:56,31.13.95.8,192.168.0.23,52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,25920,34223,1,0,81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921847747,1093500514,8,0,4,0,0,0,0,1,0,0,0,119,61544,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,443,3,443,53670,443,53670,0,0,0,0.0,31.13.95.8,192.168.0.23,4.0,1,2,14,10,Benign
1559705663.666934,a8:2b:b9:d6:5d:9c,88:36:6c:d7:1c:56,31.13.95.8,192.168.0.23,52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,41975,18168,1,0,81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809615318,407207887,8,0,4,0,0,0,0,1,0,0,0,119,63946,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,443,3,443,53672,443,53672,0,0,0,0.0,31.13.95.8,192.168.0.23,4.0,1,2,14,10,Benign
1559705663.672703,a8:2b:b9:d6:5d:9c,88:36:6c:d7:1c:56,31.13.95.8,192.168.0.23,1252,2048,0,0,0,0,0,0,4,5,0,1252,3,0,0,25921,33022,1,0,81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921847747,1093500514,8,0,5,0,0,0,1,1,0,0,0,119,20207,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,443,3,443,53670,443,53670,0,0,1200,7.83336463784359,31.13.95.8,192.168.0.23,16.0,1,2,14,10,Benign
1559705663.681175,a8:2b:b9:d6:5d:9c,88:36:6c:d7:1c:56,31.13.95.8,192.168.0.23,1251,2048,0,0,0,0,0,0,4,5,0,1251,3,0,0,41976,16968,1,0,81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809615318,407207887,8,0,5,0,0,0,1,1,0,0,0,119,63430,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,443,3,443,53672,443,53672,0,0,1199,7.842549306256696,31.13.95.8,192.168.0.23,16.0,1,2,14,10,Benign
1559705663.681565,88:36:6c:d7:1c:56,a8:2b:b9:d6:5d:9c,192.168.0.23,50.19.229.84,52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,46864,43916,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287075560,2136580205,8,0,4,0,0,0,0,1,0,0,0,685,29555,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,54264,443,54264,443,0,0,0,0.0,192.168.0.23,50.19.229.84,4.0,17,4,1,18,Benign
1559705663.692495,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.149.95.142,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,60139,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,0,5,0,2,0,1,0,0,0,0,0,0,4414,45338,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2565,19604,2565,19604,0,0,0,0.0,111.149.95.142,192.168.0.24,4.0,1,1,2087,4,SYN-Flooding
1559705663.692573,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.58.110.137,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,56395,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8873,0,5,0,2,0,1,0,0,0,0,0,0,2824,31043,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7638,19604,7638,19604,0,0,0,0.0,111.58.110.137,192.168.0.24,4.0,1,1,2088,4,SYN-Flooding
1559705663.692645,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.102.55.174,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,4859,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,0,5,0,2,0,1,0,0,0,0,0,0,7176,49323,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4782,19604,4782,19604,0,0,0,0.0,111.102.55.174,192.168.0.24,4.0,1,1,2089,4,SYN-Flooding
1559705663.692717,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.197.110.116,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,56277,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144,0,5,0,2,0,1,0,0,0,0,0,0,3651,38269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5196,19604,5196,19604,0,0,0,0.0,111.197.110.116,192.168.0.24,4.0,1,1,2090,4,SYN-Flooding
1559705663.692787,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.227.181.221,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,37966,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4732,0,5,0,2,0,1,0,0,0,0,0,0,1669,19643,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5905,19604,5905,19604,0,0,0,0.0,111.227.181.221,192.168.0.24,4.0,1,1,2091,4,SYN-Flooding
1559705663.692868,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.99.136.20,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,49815,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4694,0,5,0,2,0,1,0,0,0,0,0,0,1766,33989,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3349,19604,3349,19604,0,0,0,0.0,111.99.136.20,192.168.0.24,4.0,1,1,2092,4,SYN-Flooding
1559705663.692939,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.237.38.151,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,9099,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7820,0,5,0,2,0,1,0,0,0,0,0,0,5819,50080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4898,19604,4898,19604,0,0,0,0.0,111.237.38.151,192.168.0.24,4.0,1,1,2093,4,SYN-Flooding
1559705663.693072,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.48.216.167,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,29239,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8715,0,5,0,2,0,1,0,0,0,0,0,0,7875,4536,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2096,19604,2096,19604,0,0,0,0.0,111.48.216.167,192.168.0.24,4.0,1,1,2094,4,SYN-Flooding
1559705663.693145,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.133.133.139,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,50430,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494,0,5,0,2,0,1,0,0,0,0,0,0,2916,33977,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,6026,19604,6026,19604,0,0,0,0.0,111.133.133.139,192.168.0.24,4.0,1,1,2095,4,SYN-Flooding
1559705663.694435,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.149.95.142,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,43756,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,5,0,9,0,0,1,0,1,0,0,0,0,49733,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2565,19604,2565,0,0,0,0.0,192.168.0.24,111.149.95.142,4.0,2112,1867,1,2123,Benign
1559705663.694773,88:36:6c:d7:1c:56,a8:2b:b9:d6:5d:9c,192.168.0.23,31.13.95.8,415,2048,0,0,0,0,0,0,4,5,0,415,3,0,0,42890,21242,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407207887,809616517,8,0,5,0,0,0,1,1,0,0,0,794,29558,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,53672,443,53672,443,0,0,363,7.332899878642192,192.168.0.23,31.13.95.8,16.0,17,4,1,18,Benign
1559705663.695115,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.58.110.137,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,40012,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8874,5,0,9,0,0,1,0,1,0,0,0,0,33848,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7638,19604,7638,0,0,0,0.0,192.168.0.24,111.58.110.137,4.0,2113,1868,1,2124,Benign
1559705663.695185,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.102.55.174,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,54011,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097,5,0,9,0,0,1,0,1,0,0,0,0,56480,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4782,19604,4782,0,0,0,0.0,192.168.0.24,111.102.55.174,4.0,2114,1869,1,2125,Benign
1559705663.695259,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.197.110.116,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,39894,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3145,5,0,9,0,0,1,0,1,0,0,0,0,41901,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5196,19604,5196,0,0,0,0.0,192.168.0.24,111.197.110.116,4.0,2115,1869,1,2126,Benign
1559705663.69533,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.227.181.221,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,21583,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4733,5,0,9,0,0,1,0,1,0,0,0,0,21293,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5905,19604,5905,0,0,0,0.0,192.168.0.24,111.227.181.221,4.0,2116,1870,1,2127,Benign
1559705663.695402,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.99.136.20,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,33432,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4695,5,0,9,0,0,1,0,1,0,0,0,0,35736,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,3349,19604,3349,0,0,0,0.0,192.168.0.24,111.99.136.20,4.0,2117,1871,1,2128,Benign
1559705663.695741,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.237.38.151,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,58251,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,5,0,9,0,0,1,0,1,0,0,0,0,55880,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4898,19604,4898,0,0,0,0.0,192.168.0.24,111.237.38.151,4.0,2118,1872,1,2129,Benign
1559705663.695815,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.48.216.167,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,12856,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8716,5,0,9,0,0,1,0,1,0,0,0,0,12392,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2096,19604,2096,0,0,0,0.0,192.168.0.24,111.48.216.167,4.0,2119,1873,1,2130,Benign
1559705663.695904,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.133.133.139,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,34047,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,5,0,9,0,0,1,0,1,0,0,0,0,36874,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,6026,19604,6026,0,0,0,0.0,192.168.0.24,111.133.133.139,4.0,2120,1874,1,2131,Benign
1559705663.699781,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.42.206.132,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,31840,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8397,0,5,0,2,0,1,0,0,0,0,0,0,5051,6578,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5797,19604,5797,19604,0,0,0,0.0,111.42.206.132,192.168.0.24,4.0,1,1,2096,4,SYN-Flooding
1559705663.700674,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.42.206.132,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,15457,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8398,5,0,9,0,0,1,0,1,0,0,0,0,11610,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5797,19604,5797,0,0,0,0.0,192.168.0.24,111.42.206.132,4.0,2121,1874,1,2132,Benign
1559705663.702402,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.23.233.187,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,24892,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498,0,5,0,2,0,1,0,0,0,0,0,0,3252,7036,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3089,19604,3089,19604,0,0,0,0.0,111.23.233.187,192.168.0.24,4.0,1,1,2097,4,SYN-Flooding
1559705663.703276,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.23.233.187,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,8509,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5499,5,0,9,0,0,1,0,1,0,0,0,0,10269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,3089,19604,3089,0,0,0,0.0,192.168.0.24,111.23.233.187,4.0,2122,1875,1,2133,Benign
1559705663.71347,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.52.230.171,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,25647,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7727,0,5,0,2,0,1,0,0,0,0,0,0,8351,63381,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5706,19604,5706,19604,0,0,0,0.0,111.52.230.171,192.168.0.24,4.0,1,1,2098,4,SYN-Flooding
1559705663.71416,88:36:6c:d7:1c:56,a8:2b:b9:d6:5d:9c,192.168.0.23,50.19.229.84,242,2048,0,0,0,0,0,0,4,5,0,242,3,0,0,46865,43725,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287075560,2136580205,8,0,5,0,0,0,1,1,0,0,0,685,61037,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,443,54264,443,54264,443,0,0,190,5.262747202056223,192.168.0.23,50.19.229.84,14.0,17,4,1,18,Benign
1559705663.714476,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.161.187.36,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,36681,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498,0,5,0,2,0,1,0,0,0,0,0,0,6521,16618,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2027,19604,2027,19604,0,0,0,0.0,111.161.187.36,192.168.0.24,4.0,1,1,2099,4,SYN-Flooding
1559705663.714909,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.52.230.171,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,9264,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7728,5,0,9,0,0,1,0,1,0,0,0,0,6178,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5706,19604,5706,0,0,0,0.0,192.168.0.24,111.52.230.171,4.0,2123,1875,1,2134,Benign
1559705663.71758,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.161.187.36,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,20298,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5499,5,0,9,0,0,1,0,1,0,0,0,0,23120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2027,19604,2027,0,0,0,0.0,192.168.0.24,111.161.187.36,4.0,2124,1876,1,2135,Benign
1559705663.718219,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.150.79.203,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,64173,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8348,0,5,0,2,0,1,0,0,0,0,0,0,3133,37891,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,8784,19604,8784,19604,0,0,0,0.0,111.150.79.203,192.168.0.24,4.0,1,1,2100,4,SYN-Flooding
