ts,Ether_dst,Ether_src,IP_src,IP_dst,pck_size,Ether_type,LLC_dsap,LLC_ssap,LLC_ctrl,EAPOL_version,EAPOL_type,EAPOL_len,IP_version,IP_ihl,IP_tos,IP_len,IP_flags,IP_Z,IP_MF,IP_id,IP_chksum,IP_DF,IP_frag,IP_ttl,IP_proto,IP_options,ICMP_type,ICMP_code,ICMP_chksum,ICMP_id,ICMP_seq,ICMP_ts_ori,ICMP_ts_rx,ICMP_ts_tx,ICMP_ptr,ICMP_reserved,ICMP_length,ICMP_nexthopmtu,ICMP_unused,TCP_seq,TCP_ack,TCP_dataofs,TCP_reserved,TCP_flags,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,TCP_chksum,TCP_urgptr,TCP_options,UDP_len,UDP_chksum,DHCP_options,BOOTP_op,BOOTP_htype,BOOTP_hlen,BOOTP_hops,BOOTP_xid,BOOTP_secs,BOOTP_flags,BOOTP_sname,BOOTP_file,BOOTP_options,DNS_length,DNS_id,DNS_qr,DNS_opcode,DNS_aa,DNS_tc,DNS_rd,DNS_ra,DNS_z,DNS_ad,DNS_cd,DNS_rcode,DNS_qdcount,DNS_ancount,DNS_nscount,DNS_arcount,sport_class,dport_class,sport23,dport23,sport_bare,dport_bare,TCP_sport,TCP_dport,UDP_sport,UDP_dport,payload_bytes,entropy,WS_src,WS_dst,Protocol,dst_IP_diversity,dst_port_diversity,src_IP_diversity,IP_add_count,Label
1559706253.799309,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.176.163.115,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,26348,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5061,5,0,9,0,0,1,0,1,0,0,0,0,27867,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,3768,19604,3768,0,0,0,0.0,192.168.0.24,111.176.163.115,4.0,2681,2259,1,2684,Benign
1559706253.80135,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.91.24.66,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,12914,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,0,5,0,2,0,1,0,0,0,0,0,0,5085,63441,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,1967,19604,1967,19604,0,0,0,0.0,111.91.24.66,192.168.0.24,4.0,1,1,2617,4,SYN-Flooding
1559706253.802051,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.91.24.66,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,62066,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,5,0,9,0,0,1,0,1,0,0,0,0,2972,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,1967,19604,1967,0,0,0,0.0,192.168.0.24,111.91.24.66,4.0,2682,2260,1,2685,Benign
1559706253.80655,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.235.208.237,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,31030,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572,0,5,0,2,0,1,0,0,0,0,0,0,5731,15402,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,1308,19604,1308,19604,0,0,0,0.0,111.235.208.237,192.168.0.24,4.0,1,1,2618,4,SYN-Flooding
1559706253.80754,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.235.208.237,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,14647,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,5,0,9,0,0,1,0,1,0,0,0,0,21114,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,1308,19604,1308,0,0,0,0.0,192.168.0.24,111.235.208.237,4.0,2683,2261,1,2686,Benign
1559706253.811504,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.222.66.235,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,1862,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105,0,5,0,2,0,1,0,0,0,0,0,0,6600,47836,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,1839,19604,1839,19604,0,0,0,0.0,111.222.66.235,192.168.0.24,4.0,1,1,2619,4,SYN-Flooding
1559706253.816534,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.222.66.235,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,51014,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5106,5,0,9,0,0,1,0,1,0,0,0,0,54417,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,1839,19604,1839,0,0,0,0.0,192.168.0.24,111.222.66.235,4.0,2684,2262,1,2687,Benign
1559706253.817205,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.164.241.113,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,22777,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5605,0,5,0,2,0,1,0,0,0,0,0,0,1386,6133,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3636,19604,3636,19604,0,0,0,0.0,111.164.241.113,192.168.0.24,4.0,1,1,2620,4,SYN-Flooding
1559706253.817945,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.164.241.113,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,6394,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5606,5,0,9,0,0,1,0,1,0,0,0,0,7500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,3636,19604,3636,0,0,0,0.0,192.168.0.24,111.164.241.113,4.0,2685,2262,1,2688,Benign
1559706253.863332,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.167.50.169,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,6079,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,0,5,0,2,0,1,0,0,0,0,0,0,2488,55325,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,6027,19604,6027,19604,0,0,0,0.0,111.167.50.169,192.168.0.24,4.0,1,1,2621,4,SYN-Flooding
1559706253.863451,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.173.8.111,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,16883,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5773,0,5,0,2,0,1,0,0,0,0,0,0,2323,60384,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7921,19604,7921,19604,0,0,0,0.0,111.173.8.111,192.168.0.24,4.0,1,1,2622,4,SYN-Flooding
1559706253.863524,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.82.182.151,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,37925,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4843,0,5,0,2,0,1,0,0,0,0,0,0,5497,13277,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,8291,19604,8291,19604,0,0,0,0.0,111.82.182.151,192.168.0.24,4.0,1,1,2623,4,SYN-Flooding
1559706253.863597,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.73.83.120,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,63309,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,5,0,2,0,1,0,0,0,0,0,0,2140,50657,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,3035,19604,3035,19604,0,0,0,0.0,111.73.83.120,192.168.0.24,4.0,1,1,2624,4,SYN-Flooding
1559706253.86367,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.3.84.133,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,63110,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4171,0,5,0,2,0,1,0,0,0,0,0,0,6348,39364,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7210,19604,7210,19604,0,0,0,0.0,111.3.84.133,192.168.0.24,4.0,1,1,2625,4,SYN-Flooding
1559706253.863743,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.70.219.142,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,28474,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5981,0,5,0,2,0,1,0,0,0,0,0,0,5332,6435,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4709,19604,4709,19604,0,0,0,0.0,111.70.219.142,192.168.0.24,4.0,1,1,2626,4,SYN-Flooding
1559706253.863816,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.106.185.139,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,37145,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5561,0,5,0,2,0,1,0,0,0,0,0,0,4363,14284,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,6920,19604,6920,19604,0,0,0,0.0,111.106.185.139,192.168.0.24,4.0,1,1,2627,4,SYN-Flooding
1559706253.863889,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.55.23.2,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,13270,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5271,0,5,0,2,0,1,0,0,0,0,0,0,2026,58152,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7339,19604,7339,19604,0,0,0,0.0,111.55.23.2,192.168.0.24,4.0,1,1,2628,4,SYN-Flooding
1559706253.863962,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.251.134.166,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,50029,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6887,0,5,0,2,0,1,0,0,0,0,0,0,1218,27134,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,8773,19604,8773,19604,0,0,0,0.0,111.251.134.166,192.168.0.24,4.0,1,1,2629,4,SYN-Flooding
1559706253.864419,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.167.50.169,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,55231,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758,5,0,9,0,0,1,0,1,0,0,0,0,57794,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,6027,19604,6027,0,0,0,0.0,192.168.0.24,111.167.50.169,4.0,2686,2263,1,2689,Benign
1559706253.864773,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.173.8.111,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,500,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5774,5,0,9,0,0,1,0,1,0,0,0,0,62688,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7921,19604,7921,0,0,0,0.0,192.168.0.24,111.173.8.111,4.0,2687,2264,1,2690,Benign
1559706253.864845,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.82.182.151,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,21542,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4844,5,0,9,0,0,1,0,1,0,0,0,0,18755,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,8291,19604,8291,0,0,0,0.0,192.168.0.24,111.82.182.151,4.0,2688,2265,1,2691,Benign
1559706253.86519,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.73.83.120,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,46926,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,5,0,9,0,0,1,0,1,0,0,0,0,52778,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,3035,19604,3035,0,0,0,0.0,192.168.0.24,111.73.83.120,4.0,2689,2266,1,2692,Benign
1559706253.865264,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.3.84.133,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,46727,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4172,5,0,9,0,0,1,0,1,0,0,0,0,45693,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7210,19604,7210,0,0,0,0.0,192.168.0.24,111.3.84.133,4.0,2690,2267,1,2693,Benign
1559706253.865338,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.70.219.142,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,12091,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5982,5,0,9,0,0,1,0,1,0,0,0,0,11748,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4709,19604,4709,0,0,0,0.0,192.168.0.24,111.70.219.142,4.0,2691,2268,1,2694,Benign
1559706253.865685,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.106.185.139,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,20762,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5562,5,0,9,0,0,1,0,1,0,0,0,0,18628,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,6920,19604,6920,0,0,0,0.0,192.168.0.24,111.106.185.139,4.0,2692,2269,1,2695,Benign
1559706253.865758,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.55.23.2,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,62422,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5272,5,0,9,0,0,1,0,1,0,0,0,0,60159,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7339,19604,7339,0,0,0,0.0,192.168.0.24,111.55.23.2,4.0,2693,2270,1,2696,Benign
1559706253.865832,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.251.134.166,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,33646,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6888,5,0,9,0,0,1,0,1,0,0,0,0,28333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,8773,19604,8773,0,0,0,0.0,192.168.0.24,111.251.134.166,4.0,2694,2271,1,2697,Benign
1559706253.867937,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.66.236.44,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,24224,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,0,5,0,2,0,1,0,0,0,0,0,0,3302,4256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5969,19604,5969,19604,0,0,0,0.0,111.66.236.44,192.168.0.24,4.0,1,1,2630,4,SYN-Flooding
1559706253.868592,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.66.236.44,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,7841,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4681,5,0,9,0,0,1,0,1,0,0,0,0,7539,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5969,19604,5969,0,0,0,0.0,192.168.0.24,111.66.236.44,4.0,2695,2272,1,2698,Benign
1559706253.875441,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.55.33.119,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,10593,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341,0,5,0,2,0,1,0,0,0,0,0,0,8813,54169,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4788,19604,4788,19604,0,0,0,0.0,111.55.33.119,192.168.0.24,4.0,1,1,2631,4,SYN-Flooding
1559706253.876375,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.55.33.119,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,59745,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342,5,0,9,0,0,1,0,1,0,0,0,0,62963,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4788,19604,4788,0,0,0,0.0,192.168.0.24,111.55.33.119,4.0,2696,2273,1,2699,Benign
1559706253.877945,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.63.2.67,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,18573,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5297,0,5,0,2,0,1,0,0,0,0,0,0,2515,1833,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2911,19604,2911,19604,0,0,0,0.0,111.63.2.67,192.168.0.24,4.0,1,1,2632,4,SYN-Flooding
1559706253.879019,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.63.2.67,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,2190,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5298,5,0,9,0,0,1,0,1,0,0,0,0,4329,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,2911,19604,2911,0,0,0,0.0,192.168.0.24,111.63.2.67,4.0,2697,2273,1,2700,Benign
1559706253.883076,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.22.30.220,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,11293,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7487,0,5,0,2,0,1,0,0,0,0,0,0,4973,50983,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,7368,19604,7368,19604,0,0,0,0.0,111.22.30.220,192.168.0.24,4.0,1,1,2633,4,SYN-Flooding
1559706253.884174,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.22.30.220,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,60445,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7488,5,0,9,0,0,1,0,1,0,0,0,0,55937,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,7368,19604,7368,0,0,0,0.0,192.168.0.24,111.22.30.220,4.0,2698,2274,1,2701,Benign
1559706253.897441,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.255.131.13,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,50946,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,0,5,0,2,0,1,0,0,0,0,0,0,4718,30323,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,6048,19604,6048,19604,0,0,0,0.0,111.255.131.13,192.168.0.24,4.0,1,1,2634,4,SYN-Flooding
1559706253.897561,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.155.169.175,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,41156,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8928,0,5,0,2,0,1,0,0,0,0,0,0,1900,19738,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,4573,19604,4573,19604,0,0,0,0.0,111.155.169.175,192.168.0.24,4.0,1,1,2635,4,SYN-Flooding
1559706253.900048,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.255.131.13,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,34563,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3841,5,0,9,0,0,1,0,1,0,0,0,0,35022,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,6048,19604,6048,0,0,0,0.0,192.168.0.24,111.255.131.13,4.0,2699,2275,1,2702,Benign
1559706253.900483,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.155.169.175,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,24773,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8929,5,0,9,0,0,1,0,1,0,0,0,0,21619,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,4573,19604,4573,0,0,0,0.0,192.168.0.24,111.155.169.175,4.0,2700,2276,1,2703,Benign
1559706253.908071,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.29.49.166,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,6476,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5835,0,5,0,2,0,1,0,0,0,0,0,0,1804,52495,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5860,19604,5860,19604,0,0,0,0.0,111.29.49.166,192.168.0.24,4.0,1,1,2636,4,SYN-Flooding
1559706253.908208,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.143.191.35,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,35676,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4854,0,5,0,2,0,1,0,0,0,0,0,0,5355,12957,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,6493,19604,6493,19604,0,0,0,0.0,111.143.191.35,192.168.0.24,4.0,1,1,2637,4,SYN-Flooding
1559706253.909088,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,51.147.1.24,111.29.49.166,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,55628,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5836,5,0,9,0,0,1,0,1,0,0,0,0,54280,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5860,19604,5860,0,0,4,2.0,51.147.1.24,111.29.49.166,4.0,1,1,1,2704,Benign
1559706253.909445,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.143.191.35,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,19293,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4855,5,0,9,0,0,1,0,1,0,0,0,0,18293,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,6493,19604,6493,0,0,0,0.0,192.168.0.24,111.143.191.35,4.0,2701,2277,1,2705,Benign
1559706253.919413,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.124.139.167,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,48875,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169,0,5,0,2,0,1,0,0,0,0,0,0,2346,31645,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,5698,19604,5698,19604,0,0,0,0.0,111.124.139.167,192.168.0.24,4.0,1,1,2638,4,SYN-Flooding
1559706253.919499,04:32:f4:45:17:b3,f0:18:98:3a:0b:76,111.134.129.185,192.168.0.24,40,2048,0,0,0,0,0,0,4,5,0,40,2,0,0,1,51407,0,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8999,0,5,0,2,0,1,0,0,0,0,0,0,2365,31145,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,2881,19604,2881,19604,0,0,0,0.0,111.134.129.185,192.168.0.24,4.0,1,1,2639,4,SYN-Flooding
1559706253.920129,88:36:6c:d7:1c:56,04:32:f4:45:17:b3,192.168.0.24,111.124.139.167,40,2048,0,0,0,0,0,0,4,5,0,40,3,0,0,0,32492,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,5,0,9,0,0,1,0,1,0,0,0,0,33972,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,2,19604,5698,19604,5698,0,0,0,0.0,192.168.0.24,111.124.139.167,4.0,2702,2278,1,2706,Benign
