ts,IP_src,IP_dst,pck_size,IP_flags,IP_Z,IP_MF,IP_DF,TCP_dataofs,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,sport_class,sport_bare,dport_bare,TCP_sport,TCP_dport,UDP_sport,UDP_dport,WS_src,WS_dst,Protocol,dst_IP_diversity,dst_port_diversity
1559706256.135756,192.168.0.24,111.53.11.178,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4576,19604,4576,0,0,192.168.0.24,111.53.11.178,TCP,3121,2584
1559706256.136112,192.168.0.24,111.204.182.248,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8253,19604,8253,0,0,192.168.0.24,111.204.182.248,TCP,3122,2585
1559706256.136476,192.168.0.24,111.133.118.165,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2698,19604,2698,0,0,192.168.0.24,111.133.118.165,TCP,3123,2586
1559706256.136558,192.168.0.24,111.78.188.117,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1891,19604,1891,0,0,192.168.0.24,111.78.188.117,TCP,3124,2587
1559706256.136972,192.168.0.24,111.187.96.196,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8306,19604,8306,0,0,192.168.0.24,111.187.96.196,TCP,3125,2587
1559706256.137053,192.168.0.24,111.89.178.17,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8193,19604,8193,0,0,192.168.0.24,111.89.178.17,TCP,3126,2588
1559706256.139183,111.110.222.240,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2433,12,7987,19604,7987,19604,0,0,111.110.222.240,192.168.0.24,TCP,1,1
1559706256.140034,192.168.0.24,111.110.222.240,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7987,19604,7987,0,0,192.168.0.24,111.110.222.240,TCP,3127,2589
1559706256.144064,111.66.126.13,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8251,12,8124,19604,8124,19604,0,0,111.66.126.13,192.168.0.24,TCP,1,1
1559706256.14629,192.168.0.24,111.66.126.13,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8124,19604,8124,0,0,192.168.0.24,111.66.126.13,TCP,3128,2590
1559706256.148941,111.129.92.204,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5977,12,6005,19604,6005,19604,0,0,111.129.92.204,192.168.0.24,TCP,1,1
1559706256.150291,192.168.0.24,111.129.92.204,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6005,19604,6005,0,0,192.168.0.24,111.129.92.204,TCP,3129,2591
1559706256.153773,111.72.103.248,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3717,12,8692,19604,8692,19604,0,0,111.72.103.248,192.168.0.24,TCP,1,1
1559706256.158576,111.144.74.26,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2257,12,4298,19604,4298,19604,0,0,111.144.74.26,192.168.0.24,TCP,1,1
1559706256.161067,192.168.0.24,111.72.103.248,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8692,19604,8692,0,0,192.168.0.24,111.72.103.248,TCP,3130,2592
1559706256.163247,111.5.186.96,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6922,12,8695,19604,8695,19604,0,0,111.5.186.96,192.168.0.24,TCP,1,1
1559706256.164571,192.168.0.24,111.144.74.26,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4298,19604,4298,0,0,192.168.0.24,111.144.74.26,TCP,3131,2592
1559706256.165492,192.168.0.24,111.5.186.96,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8695,19604,8695,0,0,192.168.0.24,111.5.186.96,TCP,3132,2592
1559706256.168551,111.182.107.79,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5731,12,5056,19604,5056,19604,0,0,111.182.107.79,192.168.0.24,TCP,1,1
1559706256.170235,192.168.0.24,111.182.107.79,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5056,19604,5056,0,0,192.168.0.24,111.182.107.79,TCP,3133,2592
1559706256.195169,111.234.119.10,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2621,12,6510,19604,6510,19604,0,0,111.234.119.10,192.168.0.24,TCP,1,1
1559706256.195314,111.54.144.51,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5274,12,5317,19604,5317,19604,0,0,111.54.144.51,192.168.0.24,TCP,1,1
1559706256.195388,111.255.51.24,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7577,12,8433,19604,8433,19604,0,0,111.255.51.24,192.168.0.24,TCP,1,1
1559706256.195461,111.176.127.61,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4496,12,2108,19604,2108,19604,0,0,111.176.127.61,192.168.0.24,TCP,1,1
1559706256.195534,111.244.101.200,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4423,12,4546,19604,4546,19604,0,0,111.244.101.200,192.168.0.24,TCP,1,1
1559706256.195875,192.168.0.24,111.234.119.10,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6510,19604,6510,0,0,192.168.0.24,111.234.119.10,TCP,3134,2593
1559706256.196342,192.168.0.24,111.54.144.51,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5317,19604,5317,0,0,192.168.0.24,111.54.144.51,TCP,3135,2593
1559706256.196681,192.168.0.24,111.255.51.24,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8433,19604,8433,0,0,192.168.0.24,111.255.51.24,TCP,3136,2593
1559706256.196756,192.168.0.24,111.176.127.61,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2108,19604,2108,0,0,192.168.0.24,111.176.127.61,TCP,3137,2594
1559706256.197358,192.168.0.24,111.244.101.200,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4546,19604,4546,0,0,192.168.0.24,111.244.101.200,TCP,3138,2594
1559706256.197697,111.231.25.67,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5283,12,3066,19604,3066,19604,0,0,111.231.25.67,192.168.0.24,TCP,1,1
1559706256.198578,192.168.0.24,111.231.25.67,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3066,19604,3066,0,0,192.168.0.24,111.231.25.67,TCP,3139,2595
1559706256.204307,111.100.164.213,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1399,12,5534,19604,5534,19604,0,0,111.100.164.213,192.168.0.24,TCP,1,1
1559706256.20517,192.168.0.24,111.100.164.213,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5534,19604,5534,0,0,192.168.0.24,111.100.164.213,TCP,3140,2596
1559706256.206693,111.67.186.17,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6658,12,6396,19604,6396,19604,0,0,111.67.186.17,192.168.0.24,TCP,1,1
1559706256.207316,192.168.0.24,111.67.186.17,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6396,19604,6396,0,0,192.168.0.24,111.67.186.17,TCP,3141,2596
1559706256.211422,111.129.81.81,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7157,12,2937,19604,2937,19604,0,0,111.129.81.81,192.168.0.24,TCP,1,1
1559706256.212509,192.168.0.24,111.129.81.81,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2937,19604,2937,0,0,192.168.0.24,111.129.81.81,TCP,3142,2597
1559706256.216217,111.214.108.252,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8810,12,1880,19604,1880,19604,0,0,111.214.108.252,192.168.0.24,TCP,1,1
1559706256.219569,192.168.0.24,111.214.108.252,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1880,19604,1880,0,0,192.168.0.24,111.214.108.252,TCP,3143,2598
1559706256.220759,111.16.243.220,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2675,12,6932,19604,6932,19604,0,0,111.16.243.220,192.168.0.24,TCP,1,1
1559706256.22234,192.168.0.24,111.16.243.220,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6932,19604,6932,0,0,192.168.0.24,111.16.243.220,TCP,3144,2598
1559706256.242489,111.125.158.252,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4736,12,3678,19604,3678,19604,0,0,111.125.158.252,192.168.0.24,TCP,1,1
1559706256.242612,111.190.41.182,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4680,12,6480,19604,6480,19604,0,0,111.190.41.182,192.168.0.24,TCP,1,1
1559706256.242689,111.205.85.211,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6182,12,3820,19604,3820,19604,0,0,111.205.85.211,192.168.0.24,TCP,1,1
1559706256.242769,111.168.120.216,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7994,12,8742,19604,8742,19604,0,0,111.168.120.216,192.168.0.24,TCP,1,1
1559706256.243129,111.125.158.252,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4736,12,3678,19604,3678,19604,0,0,111.125.158.252,192.168.0.24,TCP,1,1
1559706256.244684,192.168.0.24,111.125.158.252,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3678,19604,3678,0,0,192.168.0.24,111.125.158.252,TCP,3145,2599
1559706256.245039,192.168.0.24,111.190.41.182,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6480,19604,6480,0,0,192.168.0.24,111.190.41.182,TCP,3146,2599
1559706256.245115,192.168.0.24,111.205.85.211,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3820,19604,3820,0,0,192.168.0.24,111.205.85.211,TCP,3147,2600
1559706256.245191,192.168.0.24,111.168.120.216,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8742,19604,8742,0,0,192.168.0.24,111.168.120.216,TCP,3148,2601
1559706256.256166,111.172.172.112,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4666,12,6793,19604,6793,19604,0,0,111.172.172.112,192.168.0.24,TCP,1,1
1559706256.256245,111.7.103.241,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1044,12,8765,19604,8765,19604,0,0,111.7.103.241,192.168.0.24,TCP,1,1
1559706256.256801,192.168.0.24,111.172.172.112,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6793,19604,6793,0,0,192.168.0.24,111.172.172.112,TCP,3149,2601
1559706256.257188,192.168.0.24,111.7.103.241,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8765,19604,8765,0,0,192.168.0.24,111.7.103.241,TCP,3150,2602
1559706256.258673,111.3.41.167,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2309,12,7812,19604,7812,19604,0,0,111.3.41.167,192.168.0.24,TCP,1,1
1559706256.259663,192.168.0.24,111.3.41.167,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7812,19604,7812,0,0,192.168.0.24,111.3.41.167,TCP,3151,2602
1559706256.260598,111.17.103.50,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4581,12,4548,19604,4548,19604,0,0,111.17.103.50,192.168.0.24,TCP,1,1
1559706256.262147,192.168.0.24,111.17.103.50,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4548,19604,4548,0,0,192.168.0.24,111.17.103.50,TCP,3152,2603
1559706256.264424,111.212.120.111,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6105,12,1084,19604,1084,19604,0,0,111.212.120.111,192.168.0.24,TCP,1,1
1559706256.265728,192.168.0.24,111.212.120.111,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1084,19604,1084,0,0,192.168.0.24,111.212.120.111,TCP,3153,2604
1559706256.269366,111.224.128.43,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8458,12,5463,19604,5463,19604,0,0,111.224.128.43,192.168.0.24,TCP,1,1
1559706256.272731,192.168.0.24,111.224.128.43,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5463,19604,5463,0,0,192.168.0.24,111.224.128.43,TCP,3154,2605
1559706256.274115,111.113.50.195,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2914,12,8687,19604,8687,19604,0,0,111.113.50.195,192.168.0.24,TCP,1,1
1559706256.275118,192.168.0.24,111.113.50.195,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8687,19604,8687,0,0,192.168.0.24,111.113.50.195,TCP,3155,2606
1559706256.279064,111.135.254.120,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4379,12,3982,19604,3982,19604,0,0,111.135.254.120,192.168.0.24,TCP,1,1
1559706256.286136,192.168.0.24,111.135.254.120,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3982,19604,3982,0,0,192.168.0.24,111.135.254.120,TCP,3156,2607
1559706256.290786,111.145.165.80,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4941,12,1682,19604,1682,19604,0,0,111.145.165.80,192.168.0.24,TCP,1,1
1559706256.290865,111.132.230.133,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8149,12,5029,19604,5029,19604,0,0,111.132.230.133,192.168.0.24,TCP,1,1
1559706256.291959,192.168.0.24,111.145.165.80,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1682,19604,1682,0,0,192.168.0.24,111.145.165.80,TCP,3157,2608
1559706256.292914,192.168.0.24,111.132.230.133,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5029,19604,5029,0,0,192.168.0.24,111.132.230.133,TCP,3158,2609
1559706256.307817,111.61.81.66,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4403,12,6817,19604,6817,19604,0,0,111.61.81.66,192.168.0.24,TCP,1,1
1559706256.307896,111.127.177.34,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2609,12,7465,19604,7465,19604,0,0,111.127.177.34,192.168.0.24,TCP,1,1
1559706256.308918,192.168.0.24,111.61.81.66,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6817,19604,6817,0,0,192.168.0.24,111.61.81.66,TCP,3159,2610
1559706256.309278,192.168.0.24,111.127.177.34,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7465,19604,7465,0,0,192.168.0.24,111.127.177.34,TCP,3160,2611
1559706256.310125,111.158.241.74,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1462,12,5823,19604,5823,19604,0,0,111.158.241.74,192.168.0.24,TCP,1,1
1559706256.310207,111.173.123.248,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4997,12,7745,19604,7745,19604,0,0,111.173.123.248,192.168.0.24,TCP,1,1
1559706256.310777,192.168.0.24,111.158.241.74,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,5823,19604,5823,0,0,192.168.0.24,111.158.241.74,TCP,3161,2612
1559706256.311126,192.168.0.24,111.173.123.248,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7745,19604,7745,0,0,192.168.0.24,111.173.123.248,TCP,3162,2613
1559706256.318185,111.152.187.232,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4886,12,4274,19604,4274,19604,0,0,111.152.187.232,192.168.0.24,TCP,1,1
1559706256.318267,111.27.247.205,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8160,12,6624,19604,6624,19604,0,0,111.27.247.205,192.168.0.24,TCP,1,1
1559706256.318619,111.152.187.232,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4886,12,4274,19604,4274,19604,0,0,111.152.187.232,192.168.0.24,TCP,1,1
1559706256.318694,111.27.247.205,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8160,12,6624,19604,6624,19604,0,0,111.27.247.205,192.168.0.24,TCP,1,1
1559706256.319546,192.168.0.24,111.152.187.232,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4274,19604,4274,0,0,192.168.0.24,111.152.187.232,TCP,3163,2614
1559706256.31989,192.168.0.24,111.27.247.205,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6624,19604,6624,0,0,192.168.0.24,111.27.247.205,TCP,3164,2615
1559706256.323255,111.74.233.170,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2848,12,2772,19604,2772,19604,0,0,111.74.233.170,192.168.0.24,TCP,1,1
1559706256.324508,192.168.0.24,111.74.233.170,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2772,19604,2772,0,0,192.168.0.24,111.74.233.170,TCP,3165,2616
1559706256.328934,111.32.146.231,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6535,12,7150,19604,7150,19604,0,0,111.32.146.231,192.168.0.24,TCP,1,1
1559706256.329563,192.168.0.24,111.32.146.231,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7150,19604,7150,0,0,192.168.0.24,111.32.146.231,TCP,3166,2617
1559706256.334425,111.24.162.222,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7945,12,8750,19604,8750,19604,0,0,111.24.162.222,192.168.0.24,TCP,1,1
1559706256.334781,192.168.0.24,111.24.162.222,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8750,19604,8750,0,0,192.168.0.24,111.24.162.222,TCP,3167,2618
1559706256.339465,111.121.218.67,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1273,12,2425,19604,2425,19604,0,0,111.121.218.67,192.168.0.24,TCP,1,1
1559706256.340267,192.168.0.24,111.121.218.67,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2425,19604,2425,0,0,192.168.0.24,111.121.218.67,TCP,3168,2619
1559706256.353959,111.89.236.71,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4651,12,3766,19604,3766,19604,0,0,111.89.236.71,192.168.0.24,TCP,1,1
1559706256.354038,111.6.224.6,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1789,12,6417,19604,6417,19604,0,0,111.6.224.6,192.168.0.24,TCP,1,1
1559706256.357578,192.168.0.24,111.89.236.71,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3766,19604,3766,0,0,192.168.0.24,111.89.236.71,TCP,3169,2619
1559706256.35794,111.126.103.72,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2590,12,3262,19604,3262,19604,0,0,111.126.103.72,192.168.0.24,TCP,1,1
1559706256.358369,192.168.0.24,111.6.224.6,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6417,19604,6417,0,0,192.168.0.24,111.6.224.6,TCP,3170,2620
1559706256.358677,192.168.0.24,111.126.103.72,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3262,19604,3262,0,0,192.168.0.24,111.126.103.72,TCP,3171,2620
1559706256.376379,111.63.58.211,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1957,12,7128,19604,7128,19604,0,0,111.63.58.211,192.168.0.24,TCP,1,1
1559706256.376458,111.18.36.54,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4119,12,6300,19604,6300,19604,0,0,111.18.36.54,192.168.0.24,TCP,1,1
1559706256.376531,111.146.21.158,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2805,12,6645,19604,6645,19604,0,0,111.146.21.158,192.168.0.24,TCP,1,1
1559706256.376604,111.252.73.111,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8447,12,3404,19604,3404,19604,0,0,111.252.73.111,192.168.0.24,TCP,1,1
1559706256.377112,192.168.0.24,111.63.58.211,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7128,19604,7128,0,0,192.168.0.24,111.63.58.211,TCP,3172,2620
1559706256.377473,192.168.0.24,111.18.36.54,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6300,19604,6300,0,0,192.168.0.24,111.18.36.54,TCP,3173,2621
1559706256.377813,192.168.0.24,111.146.21.158,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6645,19604,6645,0,0,192.168.0.24,111.146.21.158,TCP,3174,2621
1559706256.377931,192.168.0.24,111.252.73.111,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3404,19604,3404,0,0,192.168.0.24,111.252.73.111,TCP,3175,2622
1559706256.383698,192.168.0.24,111.42.60.59,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7582,19604,7582,0,0,192.168.0.24,111.42.60.59,TCP,3176,2623
1559706256.38738,111.7.171.83,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5469,12,3018,19604,3018,19604,0,0,111.7.171.83,192.168.0.24,TCP,1,1
1559706256.388196,192.168.0.24,111.7.171.83,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3018,19604,3018,0,0,192.168.0.24,111.7.171.83,TCP,3177,2623
1559706256.392165,111.134.243.117,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2213,12,3208,19604,3208,19604,0,0,111.134.243.117,192.168.0.24,TCP,1,1
1559706256.395287,192.168.0.24,111.134.243.117,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3208,19604,3208,0,0,192.168.0.24,111.134.243.117,TCP,3178,2623
1559706256.397599,111.70.103.237,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1233,12,7920,19604,7920,19604,0,0,111.70.103.237,192.168.0.24,TCP,1,1
1559706256.410054,111.57.93.121,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5659,12,1233,19604,1233,19604,0,0,111.57.93.121,192.168.0.24,TCP,1,1
1559706256.422111,111.187.20.130,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8679,12,8846,19604,8846,19604,0,0,111.187.20.130,192.168.0.24,TCP,1,1
1559706256.422191,111.144.217.193,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1069,12,8172,19604,8172,19604,0,0,111.144.217.193,192.168.0.24,TCP,1,1
1559706256.422984,192.168.0.24,111.70.103.237,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7920,19604,7920,0,0,192.168.0.24,111.70.103.237,TCP,3179,2624
1559706256.423331,192.168.0.24,111.57.93.121,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1233,19604,1233,0,0,192.168.0.24,111.57.93.121,TCP,3180,2625
1559706256.423449,192.168.0.24,111.187.20.130,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8846,19604,8846,0,0,192.168.0.24,111.187.20.130,TCP,3181,2626
1559706256.423814,192.168.0.24,111.144.217.193,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8172,19604,8172,0,0,192.168.0.24,111.144.217.193,TCP,3182,2627
1559706256.437805,111.224.144.184,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,7331,12,7636,19604,7636,19604,0,0,111.224.144.184,192.168.0.24,TCP,1,1
1559706256.437884,111.80.156.12,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3057,12,2845,19604,2845,19604,0,0,111.80.156.12,192.168.0.24,TCP,1,1
1559706256.438702,192.168.0.24,111.224.144.184,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,7636,19604,7636,0,0,192.168.0.24,111.224.144.184,TCP,3183,2628
1559706256.439096,192.168.0.24,111.80.156.12,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,2845,19604,2845,0,0,192.168.0.24,111.80.156.12,TCP,3184,2629
1559706256.440012,111.97.73.163,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8498,12,1752,19604,1752,19604,0,0,111.97.73.163,192.168.0.24,TCP,1,1
1559706256.44009,111.246.34.101,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,8765,12,6069,19604,6069,19604,0,0,111.246.34.101,192.168.0.24,TCP,1,1
1559706256.44047,192.168.0.24,111.97.73.163,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1752,19604,1752,0,0,192.168.0.24,111.97.73.163,TCP,3185,2629
1559706256.44098,192.168.0.24,111.246.34.101,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6069,19604,6069,0,0,192.168.0.24,111.246.34.101,TCP,3186,2630
1559706256.442041,111.209.10.170,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6060,12,8786,19604,8786,19604,0,0,111.209.10.170,192.168.0.24,TCP,1,1
1559706256.442779,192.168.0.24,111.209.10.170,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,8786,19604,8786,0,0,192.168.0.24,111.209.10.170,TCP,3187,2631
1559706256.449014,111.134.22.222,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,4167,12,4172,19604,4172,19604,0,0,111.134.22.222,192.168.0.24,TCP,1,1
1559706256.449954,192.168.0.24,111.134.22.222,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4172,19604,4172,0,0,192.168.0.24,111.134.22.222,TCP,3188,2631
1559706256.453865,111.118.222.216,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,2557,12,6342,19604,6342,19604,0,0,111.118.222.216,192.168.0.24,TCP,1,1
1559706256.454738,192.168.0.24,111.118.222.216,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,6342,19604,6342,0,0,192.168.0.24,111.118.222.216,TCP,3189,2632
1559706256.468107,111.98.66.232,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,6698,12,1137,19604,1137,19604,0,0,111.98.66.232,192.168.0.24,TCP,1,1
1559706256.468187,111.20.53.210,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,3059,12,3825,19604,3825,19604,0,0,111.20.53.210,192.168.0.24,TCP,1,1
1559706256.469127,192.168.0.24,111.98.66.232,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,1137,19604,1137,0,0,192.168.0.24,111.98.66.232,TCP,3190,2633
1559706256.469987,192.168.0.24,111.20.53.210,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,3825,19604,3825,0,0,192.168.0.24,111.20.53.210,TCP,3191,2634
1559706256.479216,111.97.19.187,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,1732,12,4842,19604,4842,19604,0,0,111.97.19.187,192.168.0.24,TCP,1,1
1559706256.479294,111.180.82.73,192.168.0.24,40,2,0,0,0,5,0,1,0,0,0,0,0,0,5013,12,7381,19604,7381,19604,0,0,111.180.82.73,192.168.0.24,TCP,1,1
1559706256.48017,192.168.0.24,111.97.19.187,40,3,0,0,1,5,0,0,1,0,1,0,0,0,0,12,19604,4842,19604,4842,0,0,192.168.0.24,111.97.19.187,TCP,3192,2634
